2407820;120;BGI;LFW-COROLLA95MU;Toyota Corolla All New AE111 95-02 8th Gen KE120;1;791450;791450;26/07/2024;0;791450;Paid;"1-10002";60;1
M202407065;121;BGI;OTH-SEALANTXYG;Sealant Polyurethane XYG Tube;80;33000;2640000;26/07/2024;0;2640000;Paid;"1-10002";0;80
2407830;122;BGI;LFW-VITARA88MU;Suzuki Vitara 88-97 / Escudo / Sidekick;1;659450;659450;29/07/2024;0;659450;Paid;"1-10002";60;1
03988/2024;123;PJB;SWR-INNOVA04ASH;Toyota Innova 04-15 1st Gen;5;290700,1;1453500,5;30/07/2024;0;1789248;Paid;"1-10002";30;10
03988/2024;123;PJB;RVR-INNOVA04ASH;Toyota Innova 04-15 1st Gen;5;67149,46;335747,3;30/07/2024;0;1789248;Paid;"1-10002";30;10
2407821;124;BGI;LFW-RIO11XYG;Kia Rio 11-17 UB Hatchback;1;1063700;1063700;29/07/2024;0;2728000;Paid;"1-10002";60;2
2407821;124;BGI;LFW-W211XYG;Mers-Benz E-Class 02-09 W211;1;1664300;1664300;29/07/2024;0;2728000;Paid;"1-10002";60;2
LLGAKB-300724;125;AKB;LFW-ALMAZFY;Wuling Almaz (Orisinil);1;1842000;1842000;30/07/2024;0;1842000;Unpaid;-;0;1
2407916;126;BGI;LFW-SIGRA16MU;Toyota Calya / Sigra 16-;2;505450;1010900;31/07/2024;0;1010900;Paid;"1-10002";60;2
SI2024G000274;128;MJD;LFW-SIGRA16MU;Toyota Calya / Sigra 16-;20;449328;8986560;31/07/2024;0;8986560;Paid;"1-10002";0;20
SMM-030724;132;SMM;TRW-CARRY19AGC;Suzuki Carry New 19- (Pick Up);1;90000;90000;03/07/2024;0;90000;Paid;"1-10002";0;1
